Image,,xmin,ymin,xmax,ymax,label
1197315184_jpg_0_jpg.rf.474e1be0903c880e1636cfd57ca38081.jpg,,65,177,86,202,mask
1197315184_jpg_0_jpg.rf.474e1be0903c880e1636cfd57ca38081.jpg,,193,166,214,194,no-mask
1197315184_jpg_0_jpg.rf.474e1be0903c880e1636cfd57ca38081.jpg,,330,202,368,246,no-mask
1197315184_jpg_0_jpg.rf.474e1be0903c880e1636cfd57ca38081.jpg,,345,167,370,195,mask
1197315184_jpg_0_jpg.rf.474e1be0903c880e1636cfd57ca38081.jpg,,307,175,331,206,mask
1197315184_jpg_0_jpg.rf.474e1be0903c880e1636cfd57ca38081.jpg,,241,159,269,185,mask
1197315184_jpg_0_jpg.rf.474e1be0903c880e1636cfd57ca38081.jpg,,241,191,273,229,mask
1197315184_jpg_0_jpg.rf.474e1be0903c880e1636cfd57ca38081.jpg,,165,201,206,244,mask
1197315184_jpg_0_jpg.rf.474e1be0903c880e1636cfd57ca38081.jpg,,96,183,123,211,mask
1197315184_jpg_0_jpg.rf.474e1be0903c880e1636cfd57ca38081.jpg,,31,163,68,203,mask
1125506397_15801322207531n_jpg.rf.2a916414b6c7a17340df4b0d3d3426cc.jpg,,320,135,348,171,mask
1125506397_15801322207531n_jpg.rf.2a916414b6c7a17340df4b0d3d3426cc.jpg,,201,139,228,176,mask
1125506397_15801322207531n_jpg.rf.2a916414b6c7a17340df4b0d3d3426cc.jpg,,105,116,133,153,mask
1482202839575_jpg.rf.4819e5dcaf961293be970a90c31c0258.jpg,,66,169,82,192,no-mask
1482202839575_jpg.rf.4819e5dcaf961293be970a90c31c0258.jpg,,313,158,338,190,no-mask
1482202839575_jpg.rf.4819e5dcaf961293be970a90c31c0258.jpg,,367,149,395,180,no-mask
1482202839575_jpg.rf.4819e5dcaf961293be970a90c31c0258.jpg,,193,134,225,170,no-mask
1482202839575_jpg.rf.4819e5dcaf961293be970a90c31c0258.jpg,,265,133,294,165,mask
shutterstock_1627199179_jpg.rf.42f4b192aa5d41258cdde728eae443a2.jpg,,367,70,414,116,mask
shutterstock_1627199179_jpg.rf.42f4b192aa5d41258cdde728eae443a2.jpg,,73,86,140,169,mask
shutterstock_1627199179_jpg.rf.42f4b192aa5d41258cdde728eae443a2.jpg,,18,119,107,236,mask
shutterstock_1627199179_jpg.rf.42f4b192aa5d41258cdde728eae443a2.jpg,,133,110,222,201,mask
shutterstock_1627199179_jpg.rf.42f4b192aa5d41258cdde728eae443a2.jpg,,278,103,393,238,mask
1539151332674193npsrq70_jpg.rf.3e557d4b9cd77ea1ce13573095168ba0.jpg,,158,29,208,84,mask
1477443223-1445746883_jpg.rf.4836beac6d1d2b2a1486d3a6919a67ad.jpg,,255,99,386,262,mask
1477443223-1445746883_jpg.rf.4836beac6d1d2b2a1486d3a6919a67ad.jpg,,13,109,125,238,mask
012420_coronoa_masks_web_jpg.rf.478823aab28c8388254c781565cb2928.jpg,,28,145,66,189,no-mask
012420_coronoa_masks_web_jpg.rf.478823aab28c8388254c781565cb2928.jpg,,332,92,354,106,mask
012420_coronoa_masks_web_jpg.rf.478823aab28c8388254c781565cb2928.jpg,,367,182,408,237,mask
012420_coronoa_masks_web_jpg.rf.478823aab28c8388254c781565cb2928.jpg,,355,101,390,151,mask
012420_coronoa_masks_web_jpg.rf.478823aab28c8388254c781565cb2928.jpg,,295,93,330,131,mask
012420_coronoa_masks_web_jpg.rf.478823aab28c8388254c781565cb2928.jpg,,248,145,287,193,mask
012420_coronoa_masks_web_jpg.rf.478823aab28c8388254c781565cb2928.jpg,,256,92,290,130,mask
012420_coronoa_masks_web_jpg.rf.478823aab28c8388254c781565cb2928.jpg,,187,93,224,129,mask
012420_coronoa_masks_web_jpg.rf.478823aab28c8388254c781565cb2928.jpg,,90,93,124,128,mask
012420_coronoa_masks_web_jpg.rf.478823aab28c8388254c781565cb2928.jpg,,187,131,222,175,mask
012420_coronoa_masks_web_jpg.rf.478823aab28c8388254c781565cb2928.jpg,,197,216,236,266,mask
012420_coronoa_masks_web_jpg.rf.478823aab28c8388254c781565cb2928.jpg,,216,239,263,291,mask
012420_coronoa_masks_web_jpg.rf.478823aab28c8388254c781565cb2928.jpg,,136,274,181,320,mask
012420_coronoa_masks_web_jpg.rf.478823aab28c8388254c781565cb2928.jpg,,2,254,41,310,mask
012420_coronoa_masks_web_jpg.rf.478823aab28c8388254c781565cb2928.jpg,,53,216,83,259,mask
012420_coronoa_masks_web_jpg.rf.478823aab28c8388254c781565cb2928.jpg,,33,232,72,280,mask
012420_coronoa_masks_web_jpg.rf.478823aab28c8388254c781565cb2928.jpg,,11,114,48,154,mask
012420_coronoa_masks_web_jpg.rf.478823aab28c8388254c781565cb2928.jpg,,97,150,140,196,mask
pollution-mask-CE5HYF_jpg.rf.4b720adced24d68a259132d712420cbe.jpg,,262,138,336,247,mask
pollution-mask-CE5HYF_jpg.rf.4b720adced24d68a259132d712420cbe.jpg,,156,90,270,237,mask
1580128422_jpg.rf.456607d37b2ccc34a2d15b48132120aa.jpg,,80,210,128,266,no-mask
1580128422_jpg.rf.456607d37b2ccc34a2d15b48132120aa.jpg,,356,217,402,280,mask
1580128422_jpg.rf.456607d37b2ccc34a2d15b48132120aa.jpg,,308,190,345,245,mask
1580128422_jpg.rf.456607d37b2ccc34a2d15b48132120aa.jpg,,242,207,292,264,mask
001_1024_jpeg_jpg.rf.4dba35448e63f02ca5c1b8f2397fcbbc.jpg,,349,227,372,255,mask
001_1024_jpeg_jpg.rf.4dba35448e63f02ca5c1b8f2397fcbbc.jpg,,318,188,352,225,mask
001_1024_jpeg_jpg.rf.4dba35448e63f02ca5c1b8f2397fcbbc.jpg,,288,208,318,242,mask
001_1024_jpeg_jpg.rf.4dba35448e63f02ca5c1b8f2397fcbbc.jpg,,246,185,293,228,mask
001_1024_jpeg_jpg.rf.4dba35448e63f02ca5c1b8f2397fcbbc.jpg,,83,91,152,171,mask
001_1024_jpeg_jpg.rf.4dba35448e63f02ca5c1b8f2397fcbbc.jpg,,191,139,243,199,mask
RZXE24HFK5GSVKVSN57VCVPQ4M_jpg.rf.4b0c76299a14b8d9003ec1f0266307b7.jpg,,171,114,190,134,no-mask
RZXE24HFK5GSVKVSN57VCVPQ4M_jpg.rf.4b0c76299a14b8d9003ec1f0266307b7.jpg,,179,134,202,157,no-mask
RZXE24HFK5GSVKVSN57VCVPQ4M_jpg.rf.4b0c76299a14b8d9003ec1f0266307b7.jpg,,327,109,364,149,no-mask
RZXE24HFK5GSVKVSN57VCVPQ4M_jpg.rf.4b0c76299a14b8d9003ec1f0266307b7.jpg,,154,122,170,139,mask
RZXE24HFK5GSVKVSN57VCVPQ4M_jpg.rf.4b0c76299a14b8d9003ec1f0266307b7.jpg,,200,119,221,142,mask
RZXE24HFK5GSVKVSN57VCVPQ4M_jpg.rf.4b0c76299a14b8d9003ec1f0266307b7.jpg,,254,123,288,161,mask
RZXE24HFK5GSVKVSN57VCVPQ4M_jpg.rf.4b0c76299a14b8d9003ec1f0266307b7.jpg,,301,129,327,157,mask
RZXE24HFK5GSVKVSN57VCVPQ4M_jpg.rf.4b0c76299a14b8d9003ec1f0266307b7.jpg,,370,122,398,161,mask
RZXE24HFK5GSVKVSN57VCVPQ4M_jpg.rf.4b0c76299a14b8d9003ec1f0266307b7.jpg,,92,104,117,135,mask
1024x576_939430607723_jpg.rf.4dc4bf451dfdb0fb4c7483020b2927ab.jpg,,324,130,368,184,mask
1024x576_939430607723_jpg.rf.4dc4bf451dfdb0fb4c7483020b2927ab.jpg,,242,155,274,194,mask
1024x576_939430607723_jpg.rf.4dc4bf451dfdb0fb4c7483020b2927ab.jpg,,196,114,231,159,mask
1024x576_939430607723_jpg.rf.4dc4bf451dfdb0fb4c7483020b2927ab.jpg,,149,123,184,165,mask
1024x576_939430607723_jpg.rf.4dc4bf451dfdb0fb4c7483020b2927ab.jpg,,48,140,82,183,mask
1024x576_939430607723_jpg.rf.4dc4bf451dfdb0fb4c7483020b2927ab.jpg,,2,129,31,170,mask
0209-00176-076b1_jpg.rf.4daf6385274d11adbed411884e3b6019.jpg,,41,69,73,106,mask
0209-00176-076b1_jpg.rf.4daf6385274d11adbed411884e3b6019.jpg,,79,94,141,171,no-mask
0209-00176-076b1_jpg.rf.4daf6385274d11adbed411884e3b6019.jpg,,309,76,388,178,mask
0209-00176-076b1_jpg.rf.4daf6385274d11adbed411884e3b6019.jpg,,156,96,226,175,mask
W37H3GWNO5EV5HTJQNP4KLIRGI_jpg.rf.4fe0403d5c64b1aa2b8b58033d81421f.jpg,,205,82,306,181,mask
w1240-p16x9-coronavirus_CHINA-HEALTH_jpg.rf.487ceb2106bd36ac06255485860cc308.jpg,,79,123,97,143,mask
w1240-p16x9-coronavirus_CHINA-HEALTH_jpg.rf.487ceb2106bd36ac06255485860cc308.jpg,,96,91,119,117,mask
w1240-p16x9-coronavirus_CHINA-HEALTH_jpg.rf.487ceb2106bd36ac06255485860cc308.jpg,,235,98,276,147,mask
w1240-p16x9-coronavirus_CHINA-HEALTH_jpg.rf.487ceb2106bd36ac06255485860cc308.jpg,,329,169,364,210,mask
1224331650_g_400-w_g_jpg.rf.512ca497fa04bb4dc010108760311fcd.jpg,,221,16,410,184,mask
1224331650_g_400-w_g_jpg.rf.512ca497fa04bb4dc010108760311fcd.jpg,,247,225,384,379,mask
1224331650_g_400-w_g_jpg.rf.512ca497fa04bb4dc010108760311fcd.jpg,,32,15,152,130,mask
1224331650_g_400-w_g_jpg.rf.512ca497fa04bb4dc010108760311fcd.jpg,,46,242,154,352,mask
w1240-p16x9-coronavirus_CHINA-HEALTH_jpg.rf.4454f94eff15ddf578c0f9b93ff92530.jpg,,79,123,97,143,mask
w1240-p16x9-coronavirus_CHINA-HEALTH_jpg.rf.4454f94eff15ddf578c0f9b93ff92530.jpg,,96,91,119,117,mask
w1240-p16x9-coronavirus_CHINA-HEALTH_jpg.rf.4454f94eff15ddf578c0f9b93ff92530.jpg,,235,98,276,147,mask
w1240-p16x9-coronavirus_CHINA-HEALTH_jpg.rf.4454f94eff15ddf578c0f9b93ff92530.jpg,,329,169,364,210,mask
1196686205_jpg_14_jpg.rf.5190296e1215c34a7f07a8a773f46fca.jpg,,249,185,277,217,mask
1196686205_jpg_14_jpg.rf.5190296e1215c34a7f07a8a773f46fca.jpg,,136,165,166,198,mask
1196686205_jpg_14_jpg.rf.5190296e1215c34a7f07a8a773f46fca.jpg,,181,137,214,170,mask
pjecDNMmCUQmbDoJx1fdqolnfHtpsfFK8jTA2Ng0wNg_jpeg_jpg.rf.4af348783edb56ab7082f3d9a6884985.jpg,,308,134,355,207,no-mask
pjecDNMmCUQmbDoJx1fdqolnfHtpsfFK8jTA2Ng0wNg_jpeg_jpg.rf.4af348783edb56ab7082f3d9a6884985.jpg,,44,125,81,168,mask
pjecDNMmCUQmbDoJx1fdqolnfHtpsfFK8jTA2Ng0wNg_jpeg_jpg.rf.4af348783edb56ab7082f3d9a6884985.jpg,,111,143,147,183,mask
pjecDNMmCUQmbDoJx1fdqolnfHtpsfFK8jTA2Ng0wNg_jpeg_jpg.rf.4af348783edb56ab7082f3d9a6884985.jpg,,164,114,210,174,mask
pjecDNMmCUQmbDoJx1fdqolnfHtpsfFK8jTA2Ng0wNg_jpeg_jpg.rf.4af348783edb56ab7082f3d9a6884985.jpg,,245,159,280,200,mask
pjecDNMmCUQmbDoJx1fdqolnfHtpsfFK8jTA2Ng0wNg_jpeg_jpg.rf.4af348783edb56ab7082f3d9a6884985.jpg,,335,114,386,182,mask
Smog-Mask-PM2-5-Carbon-Filter-Face-Masks-Fog-Dust-Air-Cleaner-anti-pollution-Face-Protector_jpg.rf.4163ad6aa845bffe8d31d3bf9a18353b.jpg,,25,228,116,358,mask
Smog-Mask-PM2-5-Carbon-Filter-Face-Masks-Fog-Dust-Air-Cleaner-anti-pollution-Face-Protector_jpg.rf.4163ad6aa845bffe8d31d3bf9a18353b.jpg,,159,228,264,363,mask
Smog-Mask-PM2-5-Carbon-Filter-Face-Masks-Fog-Dust-Air-Cleaner-anti-pollution-Face-Protector_jpg.rf.4163ad6aa845bffe8d31d3bf9a18353b.jpg,,306,228,395,356,mask
Smog-Mask-PM2-5-Carbon-Filter-Face-Masks-Fog-Dust-Air-Cleaner-anti-pollution-Face-Protector_jpg.rf.4163ad6aa845bffe8d31d3bf9a18353b.jpg,,304,44,388,166,mask
Smog-Mask-PM2-5-Carbon-Filter-Face-Masks-Fog-Dust-Air-Cleaner-anti-pollution-Face-Protector_jpg.rf.4163ad6aa845bffe8d31d3bf9a18353b.jpg,,162,48,249,167,mask
Smog-Mask-PM2-5-Carbon-Filter-Face-Masks-Fog-Dust-Air-Cleaner-anti-pollution-Face-Protector_jpg.rf.4163ad6aa845bffe8d31d3bf9a18353b.jpg,,27,48,110,170,mask
RTX7CCFN_jpg.rf.553faabb1d12b27c79c215eb83921640.jpg,,48,121,67,143,mask
RTX7CCFN_jpg.rf.553faabb1d12b27c79c215eb83921640.jpg,,190,89,247,158,mask
UDD3JG3E4JFQ5KSFNGQQ5REINU_jpg.rf.52eaf698de58f92d7fbb8042003e4d90.jpg,,207,103,230,123,mask
UDD3JG3E4JFQ5KSFNGQQ5REINU_jpg.rf.52eaf698de58f92d7fbb8042003e4d90.jpg,,270,109,297,142,no-mask
UDD3JG3E4JFQ5KSFNGQQ5REINU_jpg.rf.52eaf698de58f92d7fbb8042003e4d90.jpg,,327,104,350,133,mask
UDD3JG3E4JFQ5KSFNGQQ5REINU_jpg.rf.52eaf698de58f92d7fbb8042003e4d90.jpg,,350,164,374,204,no-mask
UDD3JG3E4JFQ5KSFNGQQ5REINU_jpg.rf.52eaf698de58f92d7fbb8042003e4d90.jpg,,365,151,414,215,mask
UDD3JG3E4JFQ5KSFNGQQ5REINU_jpg.rf.52eaf698de58f92d7fbb8042003e4d90.jpg,,317,133,349,179,mask
UDD3JG3E4JFQ5KSFNGQQ5REINU_jpg.rf.52eaf698de58f92d7fbb8042003e4d90.jpg,,274,142,315,192,mask
UDD3JG3E4JFQ5KSFNGQQ5REINU_jpg.rf.52eaf698de58f92d7fbb8042003e4d90.jpg,,226,140,260,181,mask
UDD3JG3E4JFQ5KSFNGQQ5REINU_jpg.rf.52eaf698de58f92d7fbb8042003e4d90.jpg,,205,124,228,158,mask
UDD3JG3E4JFQ5KSFNGQQ5REINU_jpg.rf.52eaf698de58f92d7fbb8042003e4d90.jpg,,196,118,219,143,mask
UDD3JG3E4JFQ5KSFNGQQ5REINU_jpg.rf.52eaf698de58f92d7fbb8042003e4d90.jpg,,182,121,197,145,mask
UDD3JG3E4JFQ5KSFNGQQ5REINU_jpg.rf.52eaf698de58f92d7fbb8042003e4d90.jpg,,158,115,184,146,mask
UDD3JG3E4JFQ5KSFNGQQ5REINU_jpg.rf.52eaf698de58f92d7fbb8042003e4d90.jpg,,98,121,125,149,mask
UDD3JG3E4JFQ5KSFNGQQ5REINU_jpg.rf.52eaf698de58f92d7fbb8042003e4d90.jpg,,67,124,90,148,mask
UDD3JG3E4JFQ5KSFNGQQ5REINU_jpg.rf.52eaf698de58f92d7fbb8042003e4d90.jpg,,2,125,34,161,mask
1580166133-5b61094cac11561b0cbe09826e32a924_jpg.rf.4aac8a0c9455ef3c34e13181ab8d0907.jpg,,3,179,86,331,mask
1580166133-5b61094cac11561b0cbe09826e32a924_jpg.rf.4aac8a0c9455ef3c34e13181ab8d0907.jpg,,44,90,113,176,mask
1580166133-5b61094cac11561b0cbe09826e32a924_jpg.rf.4aac8a0c9455ef3c34e13181ab8d0907.jpg,,21,131,91,219,mask
1580166133-5b61094cac11561b0cbe09826e32a924_jpg.rf.4aac8a0c9455ef3c34e13181ab8d0907.jpg,,101,126,177,237,mask
1580166133-5b61094cac11561b0cbe09826e32a924_jpg.rf.4aac8a0c9455ef3c34e13181ab8d0907.jpg,,253,70,317,140,mask
1580166133-5b61094cac11561b0cbe09826e32a924_jpg.rf.4aac8a0c9455ef3c34e13181ab8d0907.jpg,,351,71,414,150,mask
1580166133-5b61094cac11561b0cbe09826e32a924_jpg.rf.4aac8a0c9455ef3c34e13181ab8d0907.jpg,,321,172,408,281,mask
1580166133-5b61094cac11561b0cbe09826e32a924_jpg.rf.4aac8a0c9455ef3c34e13181ab8d0907.jpg,,181,138,285,282,mask
1579928067_250120120154270000005e2bca03bf464_jpg.rf.52c2571d3ac8fe174076ab7221f133fb.jpg,,359,103,385,133,mask
1579928067_250120120154270000005e2bca03bf464_jpg.rf.52c2571d3ac8fe174076ab7221f133fb.jpg,,318,93,342,125,mask
1579928067_250120120154270000005e2bca03bf464_jpg.rf.52c2571d3ac8fe174076ab7221f133fb.jpg,,42,102,66,127,mask
1579928067_250120120154270000005e2bca03bf464_jpg.rf.52c2571d3ac8fe174076ab7221f133fb.jpg,,78,89,122,140,mask
1579928067_250120120154270000005e2bca03bf464_jpg.rf.52c2571d3ac8fe174076ab7221f133fb.jpg,,283,120,294,136,no-mask
1579928067_250120120154270000005e2bca03bf464_jpg.rf.52c2571d3ac8fe174076ab7221f133fb.jpg,,238,116,250,132,no-mask
sgssgg_jpeg_jpg.rf.564cc20d4e76bcd2f3bcc2c87153d350.jpg,,42,189,72,238,mask
sgssgg_jpeg_jpg.rf.564cc20d4e76bcd2f3bcc2c87153d350.jpg,,0,176,52,237,mask
sgssgg_jpeg_jpg.rf.564cc20d4e76bcd2f3bcc2c87153d350.jpg,,74,217,118,264,mask
sgssgg_jpeg_jpg.rf.564cc20d4e76bcd2f3bcc2c87153d350.jpg,,94,156,128,192,mask
sgssgg_jpeg_jpg.rf.564cc20d4e76bcd2f3bcc2c87153d350.jpg,,127,146,154,179,mask
sgssgg_jpeg_jpg.rf.564cc20d4e76bcd2f3bcc2c87153d350.jpg,,183,173,220,211,mask
sgssgg_jpeg_jpg.rf.564cc20d4e76bcd2f3bcc2c87153d350.jpg,,208,144,239,176,mask
sgssgg_jpeg_jpg.rf.564cc20d4e76bcd2f3bcc2c87153d350.jpg,,263,165,290,199,mask
sgssgg_jpeg_jpg.rf.564cc20d4e76bcd2f3bcc2c87153d350.jpg,,297,184,327,217,mask
sgssgg_jpeg_jpg.rf.564cc20d4e76bcd2f3bcc2c87153d350.jpg,,327,192,369,246,mask
15391513329330sooq10859_jpg.rf.55861f9c3511aaf849da122a8aece36f.jpg,,148,36,254,166,mask
RTX7CCFN_jpg.rf.577f30cb5e877e102e01b18129473f2d.jpg,,48,121,67,143,mask
RTX7CCFN_jpg.rf.577f30cb5e877e102e01b18129473f2d.jpg,,190,89,247,158,mask
0209-00176-076b1_jpg.rf.5a4d85f6b65c98671d5e1a5111f05d8d.jpg,,41,69,73,106,mask
0209-00176-076b1_jpg.rf.5a4d85f6b65c98671d5e1a5111f05d8d.jpg,,79,94,141,171,no-mask
0209-00176-076b1_jpg.rf.5a4d85f6b65c98671d5e1a5111f05d8d.jpg,,309,76,388,178,mask
0209-00176-076b1_jpg.rf.5a4d85f6b65c98671d5e1a5111f05d8d.jpg,,156,96,226,175,mask
shutterstock_1627199179_jpg.rf.593d727da11358283063714fe5334dc4.jpg,,367,70,414,116,mask
shutterstock_1627199179_jpg.rf.593d727da11358283063714fe5334dc4.jpg,,73,86,140,169,mask
shutterstock_1627199179_jpg.rf.593d727da11358283063714fe5334dc4.jpg,,18,119,107,236,mask
shutterstock_1627199179_jpg.rf.593d727da11358283063714fe5334dc4.jpg,,133,110,222,201,mask
shutterstock_1627199179_jpg.rf.593d727da11358283063714fe5334dc4.jpg,,278,103,393,238,mask
IMG_5690-2_jpg.rf.581a95fbc192a036e8d4b665c066656b.jpg,,220,168,270,227,mask
IMG_5690-2_jpg.rf.581a95fbc192a036e8d4b665c066656b.jpg,,141,173,192,234,mask
soo-1-_jpg.rf.57c1e9ae815c6b0ca8c8cb1f71d6092e.jpg,,310,208,331,234,mask
soo-1-_jpg.rf.57c1e9ae815c6b0ca8c8cb1f71d6092e.jpg,,328,188,353,216,no-mask
soo-1-_jpg.rf.57c1e9ae815c6b0ca8c8cb1f71d6092e.jpg,,372,190,409,225,no-mask
soo-1-_jpg.rf.57c1e9ae815c6b0ca8c8cb1f71d6092e.jpg,,219,122,254,168,mask
soo-1-_jpg.rf.57c1e9ae815c6b0ca8c8cb1f71d6092e.jpg,,131,120,183,171,mask
soo-1-_jpg.rf.57c1e9ae815c6b0ca8c8cb1f71d6092e.jpg,,64,127,109,179,mask
sdgdsgsg_jpg.rf.56a11b5c5e773ca2ec379afddc75d5b4.jpg,,2,85,77,225,mask
sdgdsgsg_jpg.rf.56a11b5c5e773ca2ec379afddc75d5b4.jpg,,329,147,415,292,mask
sdgdsgsg_jpg.rf.56a11b5c5e773ca2ec379afddc75d5b4.jpg,,134,67,273,225,mask
1030611863_jpg.rf.5cdb94953df4bcc095d1550ce3c361db.jpg,,96,184,102,193,mask
1030611863_jpg.rf.5cdb94953df4bcc095d1550ce3c361db.jpg,,388,190,400,204,mask
1030611863_jpg.rf.5cdb94953df4bcc095d1550ce3c361db.jpg,,236,186,247,199,no-mask
1030611863_jpg.rf.5cdb94953df4bcc095d1550ce3c361db.jpg,,258,178,285,215,mask
1030611863_jpg.rf.5cdb94953df4bcc095d1550ce3c361db.jpg,,189,167,221,210,mask
1030611863_jpg.rf.5cdb94953df4bcc095d1550ce3c361db.jpg,,143,156,173,193,mask
1030611863_jpg.rf.5cdb94953df4bcc095d1550ce3c361db.jpg,,16,183,29,200,no-mask
1030611863_jpg.rf.5cdb94953df4bcc095d1550ce3c361db.jpg,,116,181,129,197,no-mask
w1240-p16x9-0e48e0098f6e832f27d8b581b33bbc72b9967a63_jpg.rf.4ccf8508ff9e3d8bc30ce9445486db3c.jpg,,226,95,338,195,mask
w1240-p16x9-0e48e0098f6e832f27d8b581b33bbc72b9967a63_jpg.rf.4ccf8508ff9e3d8bc30ce9445486db3c.jpg,,62,112,171,204,mask
sdsdsff_jpg.rf.5c1c13a415e3a4ef62a89fe7856e7325.jpg,,312,121,355,171,mask
sdsdsff_jpg.rf.5c1c13a415e3a4ef62a89fe7856e7325.jpg,,247,125,297,173,mask
sdsdsff_jpg.rf.5c1c13a415e3a4ef62a89fe7856e7325.jpg,,164,136,205,182,mask
sdsdsff_jpg.rf.5c1c13a415e3a4ef62a89fe7856e7325.jpg,,90,125,125,170,mask
sdsdsff_jpg.rf.5c1c13a415e3a4ef62a89fe7856e7325.jpg,,7,133,42,175,mask
thumbnail-ba5c72edb320b49a69e86b05775c49b2-scaled-1_jpeg_jpg.rf.5e84e212bf51181de5c394061e846a6f.jpg,,253,121,269,142,no-mask
thumbnail-ba5c72edb320b49a69e86b05775c49b2-scaled-1_jpeg_jpg.rf.5e84e212bf51181de5c394061e846a6f.jpg,,84,129,98,144,mask
thumbnail-ba5c72edb320b49a69e86b05775c49b2-scaled-1_jpeg_jpg.rf.5e84e212bf51181de5c394061e846a6f.jpg,,371,69,412,119,mask
thumbnail-ba5c72edb320b49a69e86b05775c49b2-scaled-1_jpeg_jpg.rf.5e84e212bf51181de5c394061e846a6f.jpg,,270,93,311,137,mask
thumbnail-ba5c72edb320b49a69e86b05775c49b2-scaled-1_jpeg_jpg.rf.5e84e212bf51181de5c394061e846a6f.jpg,,203,88,242,132,mask
thumbnail-ba5c72edb320b49a69e86b05775c49b2-scaled-1_jpeg_jpg.rf.5e84e212bf51181de5c394061e846a6f.jpg,,161,85,194,125,mask
thumbnail-ba5c72edb320b49a69e86b05775c49b2-scaled-1_jpeg_jpg.rf.5e84e212bf51181de5c394061e846a6f.jpg,,104,109,134,144,mask
thumbnail-ba5c72edb320b49a69e86b05775c49b2-scaled-1_jpeg_jpg.rf.5e84e212bf51181de5c394061e846a6f.jpg,,52,103,78,132,mask
thumbnail-ba5c72edb320b49a69e86b05775c49b2-scaled-1_jpeg_jpg.rf.5e84e212bf51181de5c394061e846a6f.jpg,,11,106,39,135,mask
Surgical-Mask-Effectiveness_jpg.rf.5d0a827ae2f321b319c98527f5f0615b.jpg,,194,116,350,299,mask
Surgical-Mask-Effectiveness_jpg.rf.5d0a827ae2f321b319c98527f5f0615b.jpg,,58,126,208,291,mask
10fea_8011463765e2aa28b386cf_jpg.rf.5f9844611907ee80bc40b0c662e46ee8.jpg,,287,84,345,156,no-mask
10fea_8011463765e2aa28b386cf_jpg.rf.5f9844611907ee80bc40b0c662e46ee8.jpg,,33,91,173,273,mask
thai_cov-transmission030220_jpg.rf.5d1496730c5706bd7b57e21e15120d60.jpg,,317,110,338,132,mask
thai_cov-transmission030220_jpg.rf.5d1496730c5706bd7b57e21e15120d60.jpg,,202,123,219,161,mask
thai_cov-transmission030220_jpg.rf.5d1496730c5706bd7b57e21e15120d60.jpg,,116,99,158,164,mask
thai_cov-transmission030220_jpg.rf.5d1496730c5706bd7b57e21e15120d60.jpg,,62,93,127,143,mask
thai_cov-transmission030220_jpg.rf.5d1496730c5706bd7b57e21e15120d60.jpg,,149,120,176,168,mask
thai_cov-transmission030220_jpg.rf.5d1496730c5706bd7b57e21e15120d60.jpg,,171,112,203,159,mask
thai_cov-transmission030220_jpg.rf.5d1496730c5706bd7b57e21e15120d60.jpg,,386,130,403,157,mask
thai_cov-transmission030220_jpg.rf.5d1496730c5706bd7b57e21e15120d60.jpg,,330,123,350,154,mask
thai_cov-transmission030220_jpg.rf.5d1496730c5706bd7b57e21e15120d60.jpg,,343,117,380,154,mask
thai_cov-transmission030220_jpg.rf.5d1496730c5706bd7b57e21e15120d60.jpg,,298,121,334,160,mask
thai_cov-transmission030220_jpg.rf.5d1496730c5706bd7b57e21e15120d60.jpg,,255,102,289,142,mask
thai_cov-transmission030220_jpg.rf.5d1496730c5706bd7b57e21e15120d60.jpg,,263,127,302,175,mask
thai_cov-transmission030220_jpg.rf.5d1496730c5706bd7b57e21e15120d60.jpg,,269,191,314,243,mask
1579683152-0e3ba5698b090c0fda95caa5d2aa7b31_jpg.rf.635b74a1884d0016956bc0ec2ae49371.jpg,,226,54,341,192,mask
1580053154-5839_jpg.rf.605cc55ecfc4ff384f3b1ae098c9104e.jpg,,26,95,88,179,mask
1580053154-5839_jpg.rf.605cc55ecfc4ff384f3b1ae098c9104e.jpg,,245,70,285,123,mask
1580053154-5839_jpg.rf.605cc55ecfc4ff384f3b1ae098c9104e.jpg,,311,73,366,148,mask
1580053154-5839_jpg.rf.605cc55ecfc4ff384f3b1ae098c9104e.jpg,,221,91,266,171,mask
1580053154-5839_jpg.rf.605cc55ecfc4ff384f3b1ae098c9104e.jpg,,164,90,218,160,mask
1580053154-5839_jpg.rf.605cc55ecfc4ff384f3b1ae098c9104e.jpg,,75,107,138,203,mask
1580053154-5839_jpg.rf.605cc55ecfc4ff384f3b1ae098c9104e.jpg,,199,164,257,252,mask
shutterstock_289132226_jpg.rf.5a80f4b7c0fb313b2b167e0d09b56fde.jpg,,266,114,328,176,mask
shutterstock_289132226_jpg.rf.5a80f4b7c0fb313b2b167e0d09b56fde.jpg,,176,105,239,169,mask
shutterstock_289132226_jpg.rf.5a80f4b7c0fb313b2b167e0d09b56fde.jpg,,78,99,137,170,mask
Surgical-Mask-Effectiveness_jpg.rf.62f985d85517860ec33ad123ad31dd25.jpg,,194,116,350,299,mask
Surgical-Mask-Effectiveness_jpg.rf.62f985d85517860ec33ad123ad31dd25.jpg,,58,126,208,291,mask
r1p00017o8357s6sno6_jpg.rf.63669527dd6123c630003540718e5541.jpg,,180,2,271,118,mask
000_1OC3DT_jpg.rf.6a85830a148ef7f8875e2ab9a8c79c86.jpg,,345,160,414,244,mask
000_1OC3DT_jpg.rf.6a85830a148ef7f8875e2ab9a8c79c86.jpg,,308,190,366,263,mask
